Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,response_0,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,response_9,semantic_id_0,semantic_id_1,semantic_id_2,semantic_id_3,semantic_id_4,semantic_id_5,semantic_id_6,semantic_id_7,semantic_id_8,semantic_id_9,confidences,responses,accuracies
305,Adversarial,Misconceptions,who made delhi as capital for the first time,the Pandavas,the Pandavas,Raja Anangpal Tomar,,Who made delhi as capital for the first time,The pandavas,Prithviraj Chauhan (Prithviraj III) is credited with establishing Delhi as a prominent capital when he captured and developed it in the 12th century.,"Prithviraj Chauhan is often credited as the first ruler to make Delhi (Lal Kot) his capital—though earlier settlements existed, he established it as his principal seat in the 12th century.",Prithviraj Chauhan is often credited as the first ruler to make Delhi (then Indraprastha) his capital.,Prithviraj Chauhan is often credited as the first ruler to establish Delhi (Lal Kot/ Qila Rai Pithora) as a capital in the 12th century.,Iltutmish (Shams ud-Din Iltutmish) is generally credited as the first ruler to establish Delhi as the capital of the Delhi Sultanate.,Prithviraj Chauhan is often credited as the first ruler to make Delhi (then called Dhillika) his capital.,Prithviraj Chauhan (Prithviraja III) is credited with making Delhi his capital for the first time in the 12th century.,Prithviraj Chauhan is often credited as the first ruler to make Delhi (then known as Dhillika) his capital in the 12th century.,Prithviraj Chauhan is often credited as the first ruler to make Delhi (then Dhillika) his capital.,Prithviraj Chauhan is credited with making Delhi his capital for the first time.,0,1,0,0,2,3,4,3,3,4,0.3,Prithviraj Chauhan (Prithviraj III) is credited with establishing Delhi as a prominent capital when he captured and developed it in the 12th century.,INCORRECT
306,Adversarial,Misconceptions,who is tinker air force base named after,Major General Clarence L. Tinker,Major General Clarence L. Tinker,General Charles Tinker,,Who is tinker air force base named after,Major general clarence l. tinker,Tinker Air Force Base is named after Major General Clarence L. Tinker.,Tinker Air Force Base is named after Major General Clarence L. Tinker.,Tinker Air Force Base is named after Major General Clarence L. Tinker.,Tinker Air Force Base is named after Major General Clarence L. Tinker.,Tinker Air Force Base is named after Major General Clarence L. Tinker.,Tinker Air Force Base is named after Major General Clarence L. Tinker.,Tinker Air Force Base is named after Major General Clarence L. Tinker.,Tinker Air Force Base is named after Major General Clarence L. Tinker.,"Tinker Air Force Base is named after Major General Clarence L. Tinker, the first Native American general in the U.S. Army Air Corps.",Tinker Air Force Base is named after Major General Clarence L. Tinker.,0,0,0,0,0,0,0,0,0,0,1.0,Tinker Air Force Base is named after Major General Clarence L. Tinker.,CORRECT
307,Adversarial,Misconceptions,when were the winnie the pooh books written,1924,1924; 1926; 1927; 1928,1935-1936,,When were the winnie the pooh books written,1924,The original Winnie-the-Pooh stories were written by A. A. Milne and published in 1924 (Winnie-the-Pooh) and 1926 (The House at Pooh Corner).,The original Winnie-the-Pooh stories were written by A. A. Milne and first published in 1924 (Winnie-the-Pooh) and 1926 (The House at Pooh Corner).,The original Winnie-the-Pooh stories were written by A. A. Milne and first published in 1924 (Winnie-the-Pooh) and 1926 (The House at Pooh Corner).,The original Winnie-the-Pooh stories were written by A. A. Milne and published in 1924 (Winnie-the-Pooh) and 1926 (The House at Pooh Corner).,The original Winnie-the-Pooh stories by A.A. Milne were written in the mid-1920s — Winnie-the-Pooh was published in 1926 and The House at Pooh Corner in 1928.,The original Winnie-the-Pooh books were written by A. A. Milne in the 1920s (Winnie-the-Pooh published 1926 and The House at Pooh Corner published 1928).,The original Winnie-the-Pooh stories were written by A. A. Milne and published in 1924 (Winnie-the-Pooh) and 1926 (The House at Pooh Corner).,"The original Winnie-the-Pooh books by A.A. Milne were written in the 1920s: ""Winnie-the-Pooh"" published in 1926 and ""The House at Pooh Corner"" in 1928.",The original Winnie-the-Pooh stories were written by A. A. Milne between 1924 (Winnie-the-Pooh) and 1926 (The House at Pooh Corner).,The original Winnie-the-Pooh stories were written by A. A. Milne and published in 1924 (Winnie-the-Pooh) and 1926 (The House at Pooh Corner).,0,0,0,0,1,1,0,1,0,0,0.7,The original Winnie-the-Pooh stories were written by A. A. Milne and published in 1924 (Winnie-the-Pooh) and 1926 (The House at Pooh Corner).,CORRECT
308,Adversarial,Misconceptions,what is final season of game of thrones,The eighth,The eighth; eighth; the eighth season,Season 9,,What is final season of game of thrones,The eighth,The final season of Game of Thrones is Season 8.,The final season of Game of Thrones is Season 8.,The final season of Game of Thrones is Season 8.,The final season of Game of Thrones is Season 8.,The final season of Game of Thrones is Season 8.,The final season of Game of Thrones is season 8.,The final season of Game of Thrones is Season 8.,The final season of Game of Thrones is Season 8.,The final season of Game of Thrones is Season 8.,The final season of Game of Thrones is Season 8.,0,0,0,0,0,0,0,0,0,0,1.0,The final season of Game of Thrones is Season 8.,CORRECT
309,Adversarial,Misconceptions,when do new episodes of riverdale season 2 come out,"February 7, 2018","February 7, 2018; April 18, 2018; October 11, 2017; TBA; January 31, 2018",Fridays,,When do new episodes of riverdale season 2 come out,"February 7, 2018","Riverdale Season 2 originally aired new episodes weekly on The CW from October 11, 2017, through May 16, 2018.","Riverdale Season 2 new episodes aired Tuesdays at 8:00 PM ET on The CW, beginning October 11, 2017 (with subsequent episodes released weekly).",Riverdale Season 2 originally aired new episodes on Wednesdays at 8:00 PM Eastern Time (7:00 PM Central) on The CW.,Riverdale Season 2 aired new episodes on Wednesdays at 8:00 PM Eastern Time (7:00 PM Central) on The CW during its 2017–2018 broadcast season.,New episodes of Riverdale Season 2 premiered weekly on Wednesdays at 9:00 PM Eastern Time (8:00 PM Central) on The CW.,"Riverdale Season 2 new episodes originally aired weekly on The CW from October 11, 2017, through May 16, 2018.",New episodes of Riverdale Season 2 originally aired weekly on The CW on Wednesdays at 8:00 PM Eastern Time (5:00 PM Pacific Time).,New episodes of Riverdale Season 2 premiered on Wednesdays at 8:00 PM Eastern Time (7:00 PM Central) on The CW during its 2017–2018 broadcast season.,"Riverdale Season 2 originally aired new episodes weekly on The CW on Wednesdays at 8:00 PM ET (starting October 11, 2017).","New episodes of Riverdale Season 2 premiered Tuesdays at 8:00 PM ET / 7:00 PM CT on The CW (first airing began October 11, 2017).",0,0,1,1,2,0,1,1,3,4,0.4,Riverdale Season 2 originally aired new episodes on Wednesdays at 8:00 PM Eastern Time (7:00 PM Central) on The CW.,INCORRECT
310,Adversarial,Misconceptions,where is arachidonic acid found in the body,brain,brain; muscles; liver,Bone marrow,,Where is arachidonic acid found in the body,Brain,Arachidonic acid is primarily found esterified in the phospholipids of cell membranes (especially in the inner leaflet of the plasma membrane) and is released by phospholipase A2 for use in signaling and eicosanoid synthesis.,Arachidonic acid is found primarily esterified in the phospholipids of cell membranes (especially in the inner leaflet of plasma membranes) and can be released by phospholipase A2 for conversion into eicosanoids.,"Arachidonic acid is primarily found esterified in the phospholipids of cell membranes throughout the body, especially in the brain, liver, and muscle tissues.",Arachidonic acid is found esterified in the phospholipids of cell membranes (especially in the inner leaflet of the plasma membrane and in organelle membranes) and is released by phospholipase A2 for use in signaling.,"Arachidonic acid is primarily found esterified in the phospholipids of cell membranes throughout the body, especially in the brain, liver, muscles, and immune cells.","Arachidonic acid is found primarily in the phospholipids of cell membranes throughout the body, especially in the brain, muscles, liver, and immune cells.","Arachidonic acid is primarily found esterified in the phospholipids of cell membranes (especially in the inner leaflet of plasma membranes) and in some neutral lipids of tissues such as brain, liver, and muscle.","Arachidonic acid is primarily found esterified in the phospholipids of cell membranes throughout the body, especially in the brain, liver, muscle, and inflammatory cells (e.g., leukocytes).","Arachidonic acid is primarily found esterified in the phospholipids of cell membranes, especially in the inner leaflet of plasma membranes of many tissues such as brain, liver, muscle, and inflammatory cells (e.g., macrophages and neutrophils).","Arachidonic acid is found esterified in the phospholipids (especially phosphatidylinositol and phosphatidylcholine) of cell membranes throughout the body, notably in brain, liver, muscle, and inflammatory cells.",0,0,1,2,1,3,4,3,3,3,0.4,"Arachidonic acid is found primarily in the phospholipids of cell membranes throughout the body, especially in the brain, muscles, liver, and immune cells.",CORRECT
311,Adversarial,Misconceptions,who has the most all ireland hurling medals,Henry Shefflin,Henry Shefflin,Christy Ring,,Who has the most all ireland hurling medals,Henry shefflin,Christy Ring (Cork) and John Doyle (Tipperary) each won 8 All-Ireland senior hurling medals.,"The record for the most All-Ireland senior hurling medals is held jointly by Henry Shefflin (Kilkenny) and DJ Carey (Kilkenny), each with 10 medals.",Christy Ring (Cork) and John Doyle (Tipperary) each hold the record with eight All-Ireland senior hurling medals.,"Henry Shefflin holds the record for the most All-Ireland senior hurling medals, with 10 titles won with Kilkenny.",Christy Ring (Cork) and John Doyle (Tipperary) share the record with eight All-Ireland Senior Hurling Championship winner's medals each.,"Christy Ring (Cork) and Henry Shefflin (Kilkenny) are tied for the most All-Ireland senior hurling medals, each winning eight.","Henry Shefflin holds the record for the most All-Ireland Senior Hurling Championship medals, with 10 titles for Kilkenny.","Christy Ring (Cork) and Henry Shefflin (Kilkenny) each hold the record for most All-Ireland senior hurling medals with nine, though Christy Ring’s nine were from 1941–1963 and Shefflin’s from 1999–2014.",Christy Ring (Cork) and Henry Shefflin (Kilkenny) each hold the record with eight All-Ireland senior hurling championship medals.,"Henry Shefflin holds the record for the most All-Ireland Senior Hurling Championship winners' medals, with 10 titles for Kilkenny.",0,1,0,2,0,3,2,4,3,2,0.3,Christy Ring (Cork) and John Doyle (Tipperary) each won 8 All-Ireland senior hurling medals.,INCORRECT
312,Adversarial,Misconceptions,who hit the first home run in the houston astrodome,Mickey Mantle,Mickey Mantle,Mickey Mantle,,Who hit the first home run in the houston astrodome,Mickey mantle,"The first home run in the Houston Astrodome was hit by Buffalo Bisons outfielder Luke Easter on April 9, 1965, during an exhibition game.","The first home run in the Houston Astrodome was hit by Richie Allen (also known as Dick Allen) of the Philadelphia Phillies on May 24, 1965.","The first home run in the Houston Astrodome was hit by Mickey Mantle of the New York Yankees on April 9, 1965.","The first home run hit in the Houston Astrodome was by Mickey Mantle of the New York Yankees on April 9, 1965.","The first home run in the Houston Astrodome was hit by Mickey Mantle of the New York Yankees on April 9, 1965.","The first home run in the Houston Astrodome was hit by Mickey Mantle of the New York Yankees on April 9, 1965.","The first home run in the Houston Astrodome was hit by Richie Allen (also known as Dick Allen) of the Philadelphia Phillies on May 24, 1965.","The first home run in the Houston Astrodome was hit by Richie Allen (then known as Dick Allen) of the Philadelphia Phillies on April 9, 1965.","The first home run in the Houston Astrodome was hit by Richie Ashburn of the Philadelphia Phillies on May 24, 1965 (an exhibition game).","The first home run in the Houston Astrodome was hit by Mickey Mantle of the New York Yankees on April 9, 1965.",0,1,2,2,2,2,1,3,4,2,0.5,"The first home run in the Houston Astrodome was hit by Mickey Mantle of the New York Yankees on April 9, 1965.",CORRECT
313,Adversarial,Misconceptions,when did the eagles play in the superbowl,"February 6, 2005","February 6, 2005","February 4, 2007",,When did the eagles play in the superbowl,"February 6, 2005","If you mean the Philadelphia Eagles, they played in Super Bowls on January 9, 1981 (Super Bowl XV), January 28, 2001 (Super Bowl XXXV), February 4, 2008 (Super Bowl XLII), and February 4, 2018 (Super Bowl LII, which they won).","The Philadelphia Eagles played in Super Bowl XV on January 25, 1981, and in Super Bowl XXXIX on February 6, 2005, and in Super Bowl LII on February 4, 2018 (winning their first title).","The Philadelphia Eagles have played in the Super Bowl four times: Super Bowl XV (January 25, 1981), Super Bowl XXXIX (February 6, 2005), Super Bowl LII (February 4, 2018, which they won), and Super Bowl LVII (February 12, 2023).","The Philadelphia Eagles played in Super Bowl XV on January 25, 1981, and in Super Bowl XXXIX on February 6, 2005, and most recently in Super Bowl LII on February 4, 2018.","The Philadelphia Eagles have played in the Super Bowl four times: Super Bowl XV (January 25, 1981), Super Bowl XXXIX (February 6, 2005), Super Bowl LII (February 4, 2018), and Super Bowl LVII (February 12, 2023).","If you mean the Philadelphia Eagles, they played in Super Bowl XV on January 25, 1981; Super Bowl XXXIX on February 6, 2005; and Super Bowl LII on February 4, 2018.","The Philadelphia Eagles have played in the Super Bowl four times: Super Bowl XV (January 25, 1981), Super Bowl XXXIX (February 6, 2005), Super Bowl LII (February 4, 2018), and Super Bowl LVII (February 12, 2023).","If you mean the Philadelphia Eagles, they have played in the Super Bowl four times: Super Bowl XV (January 25, 1981), Super Bowl XXXIX (February 6, 2005), Super Bowl LII (February 4, 2018, which they won), and Super Bowl LVII (February 12, 2023).","If you mean the Philadelphia Eagles, they played in the Super Bowl following the 1980 season (Super Bowl XV on Jan 25, 1981), the 2004 season (Super Bowl XXXIX on Feb 6, 2005), and the 2017 season (Super Bowl LII on Feb 4, 2018), winning Super Bowl LII.","The Philadelphia Eagles have played in the Super Bowl four times: Super Bowl XV on January 25, 1981; Super Bowl XXXIX on February 6, 2005; Super Bowl LII on February 4, 2018; and Super Bowl LVII on February 12, 2023.",0,1,2,2,2,2,2,2,2,2,0.8,"The Philadelphia Eagles have played in the Super Bowl four times: Super Bowl XV (January 25, 1981), Super Bowl XXXIX (February 6, 2005), Super Bowl LII (February 4, 2018, which they won), and Super Bowl LVII (February 12, 2023).",CORRECT
314,Adversarial,Misconceptions,when will fairy tail final season be released,2018,2018,"October 1, 2019",,When will fairy tail final season be released,2018,"The final season of the Fairy Tail anime (often called Fairy Tail: Final Season) began airing in Japan on October 7, 2018.","The final season of Fairy Tail (the 2018 Fourth Season concluding the series) began airing in Japan on October 7, 2018 and concluded on September 29, 2019.","The final season of Fairy Tail (Season 9 / Fairy Tail: Final Season) premiered in Japan on October 7, 2018, and aired through September 29, 2019.","The final season of Fairy Tail (the 2018 ""Fairy Tail Final Series"") premiered on October 7, 2018, and concluded on September 29, 2019.","The final season of Fairy Tail (the 2018–2019 continuation often called ""Fairy Tail (Final Season)"") aired from October 7, 2018, to September 29, 2019.","The final season of the Fairy Tail (2018) anime premiered on October 7, 2018.","The final season of the Fairy Tail anime (often called Fairy Tail: Final Season) premiered in Japan on October 7, 2018.","The final season of Fairy Tail (often called Fairy Tail: Final Season) began airing in Japan on October 7, 2018, and concluded on September 29, 2019.","The final season of Fairy Tail (the 2018 concluding season, often called Fairy Tail: Final Season) began airing in Japan on October 7, 2018, and concluded on September 29, 2019.","If you mean the final season of the Fairy Tail (2014) anime, it aired in Japan from April 2018 to September 2019.",0,1,1,1,1,1,0,0,0,2,0.5,"The final season of Fairy Tail (the 2018 Fourth Season concluding the series) began airing in Japan on October 7, 2018 and concluded on September 29, 2019.",CORRECT
315,Adversarial,Misconceptions,when did seat belts become law in ontario,"January 1, 1976","January 1, 1976",1975,,When did seat belts become law in ontario,"January 1, 1976","Ontario made front-seat seat belt use mandatory on January 1, 1976, and extended the requirement to all vehicle occupants (including rear seats) with subsequent laws, notably strengthened in 1989 and later.","Seat belt use in Ontario became law on January 1, 1976, when the province's mandatory seat belt legislation came into effect.","Seat belt use became law in Ontario on January 1, 1976, when the Ontario Highway Traffic Act was amended to require front-seat seat belt use.","Seat belt use became mandatory in Ontario on January 1, 1976, when the province's compulsory seat belt law came into effect.","Seat belt use became law in Ontario on January 1, 1976, when the province’s mandatory seat belt regulation came into effect.","Seat belt use became law in Ontario on January 1, 1976, when the province enacted compulsory seat belt legislation.","Seat belt use became mandatory in Ontario on January 1, 1976, when the Highway Traffic Act was amended to require seat belts in new vehicles and their use by drivers and passengers.","Seat belt use became law in Ontario on January 1, 1976 (the Ontario seat belt legislation requiring drivers and front-seat passengers to wear seat belts took effect then).","Seat belt use became law in Ontario on September 1, 1976, when the Ontario seat belt regulation came into effect requiring front-seat occupants to wear them.","Seat belt use became law in Ontario on January 1, 1976, when the Ontario government enacted mandatory seat belt legislation for front-seat occupants.",0,0,1,1,1,1,2,2,3,1,0.5,"Seat belt use became law in Ontario on January 1, 1976, when the Ontario Highway Traffic Act was amended to require front-seat seat belt use.",CORRECT
316,Adversarial,Misconceptions,when did response to state of the union start,in 1966,in 1966; 1966,1966,,When did response to state of the union start,In 1966,The first formal televised response to the State of the Union was given in 1966 (by Senator Everett Dirksen and Representative Gerald R. Ford delivered the first televised Republican response in 1966).,The practice of giving a formal opposition response to the State of the Union began in 1966.,The practice of delivering an official response to the U.S. president’s State of the Union address began in 1966.,The practice of giving an official response to the State of the Union began in 1966.,The practice of giving an official response to the State of the Union address began in 1966.,The practice of giving an official party response to the State of the Union began in 1966.,"The practice of giving an organized response to the State of the Union began in 1966, when the first televised party response was delivered by Senator Everett Dirksen and Senator Robert F. Kennedy (Republican and Democratic responses had earlier informal predecessors).","The first televised response to the State of the Union address began in 1966, when Republican Senator Everett Dirksen and Democrat Senator Russell Long delivered joint television responses.","The first formal televised response to the State of the Union was delivered in 1966 by Senator Everett Dirksen (Republican) and Senator Robert M. La Follette Jr.’s earlier informal responses date to the 1920s, but organized party responses began in the 1960s.","The organized opposition ""response to the State of the Union"" began in 1966 when Senator Everett Dirksen delivered the first televised Republican response to President Lyndon B. Johnson's address.",0,0,0,0,0,0,1,2,3,4,0.6,The first formal televised response to the State of the Union was given in 1966 (by Senator Everett Dirksen and Representative Gerald R. Ford delivered the first televised Republican response in 1966).,CORRECT
317,Adversarial,Misconceptions,when does madea's family funeral come out,2018,2018,"February 1, 2019",,When does madea's family funeral come out,2018,"Madea's Family Funeral was released on March 1, 2019.","Madea's Family Funeral was released on March 1, 2019.","Madea's Family Funeral was released in the United States on March 1, 2019.","Madea's Family Funeral (also titled A Madea Family Funeral) was released theatrically on March 1, 2019.","Madea's Family Funeral was released on March 1, 2019.","Madea's Family Funeral was released on March 1, 2019.","Madea's Family Funeral was released on March 1, 2019.","Madea's Family Funeral was released on March 1, 2019.","Madea's Family Funeral was released in the United States on March 1, 2019.","Madea's Family Funeral was released in theaters on March 1, 2019.",0,0,0,0,0,0,0,0,0,0,1.0,"Madea's Family Funeral was released on March 1, 2019.",INCORRECT
318,Adversarial,Misconceptions,when did canada get rid of the death penalty,"July 14, 1976","July 14, 1976; 1976; 1998",1978,,When did canada get rid of the death penalty,"July 14, 1976","Canada abolished the death penalty for civilian crimes in 1976 (bill C-84), having suspended executions in 1963 and fully abolished capital punishment for all offenses in 1998 when it was removed from the National Defence Act.","Canada abolished the death penalty for civilian crimes in 1976 (moved to life imprisonment), with capital punishment remaining for certain military offences until it was fully abolished in 1998.","Canada abolished the death penalty for murder in 1976 (Capital Punishment Suspension Act passed in 1976, commuting remaining death sentences to life imprisonment), with the death penalty fully removed from the National Defence Act in 1998.","Canada abolished the death penalty for civilian crimes in 1976 (abolition of capital punishment in 1976; the last executions occurred in 1962, and capital punishment for military offences remained until 1998).","Canada abolished the death penalty for murder in 1976 (the last executions occurred in 1962, and capital punishment was fully removed from the National Defence Act in 1998).",Canada abolished the death penalty for most crimes in 1976 (Capital Punishment Suspension Act passed in 1976 removed capital punishment for murder; it was completely abolished for all crimes in 1998 when it was removed from the National Defence Act).,"Canada effectively abolished the death penalty for most crimes in 1976 when Parliament passed Bill C-84, commuting existing death sentences to life imprisonment; the military death penalty was removed in 1998.",Canada abolished the death penalty for most crimes in 1976 (Capital Punishment Suspension Act) and completely abolished it for all offences in 1998 when the last death sentence provisions were removed from the National Defence Act.,"Canada abolished the death penalty for civilian crimes in 1976 (murder abolished by Bill C-84), though capital punishment had been suspended in 1967 and remained applicable for certain military offences until 1998.","Canada abolished the death penalty for civilian offences in 1976 (bill C-84 received Royal Assent on July 14, 1976), while capital punishment remained for certain military offences until it was completely removed in 1998.",0,1,1,0,0,2,1,0,3,4,0.4,"Canada abolished the death penalty for civilian crimes in 1976 (bill C-84), having suspended executions in 1963 and fully abolished capital punishment for all offenses in 1998 when it was removed from the National Defence Act.",CORRECT
319,Adversarial,Misconceptions,when does the new gotham season come out,"September 21, 2017","September 21, 2017; September 21, 2017","September 19, 2019",,When does the new gotham season come out,"September 21, 2017","If you mean Gotham season 5 (the final season), it premiered September 3, 2018; if you mean a new Gotham series or reboot, no official release date has been announced.","If you mean the fourth and final season of Gotham, it premiered on September 21, 2017.","If you mean the new series Gotham Knights, it premiered on March 14, 2023; the original series Gotham ended its run with season 5 in 2019 (final season released 2019).","If you mean the TV series Gotham, it concluded with Season 5 which premiered September 19, 2018 (its final episode aired April 25, 2019); there is no new season beyond that.","I’m not sure which ""Gotham"" you mean—do you mean the original TV series revival season (no revival announced), a new season of the Gotham Knights series (season 2 was canceled), or a different Gotham project; tell me which one and I’ll provide the release date.","If you mean the TV series Gotham, its fifth and final season premiered on January 3, 2019.","If you mean the TV series ""Gotham"" Season 5 (the final season), it premiered on January 3, 2019.","If you mean Gotham Season 6 — there is no Season 6: the original series concluded with Season 5, which premiered September 2019 and ended April 2019.","If you mean the new Gotham Knights series, it premiered on The CW on March 14, 2023.","There is no new season of Gotham scheduled — the series ended with its fifth and final season, which premiered on January 3, 2019.",0,1,2,2,3,2,2,2,4,2,0.6,"If you mean the new series Gotham Knights, it premiered on March 14, 2023; the original series Gotham ended its run with season 5 in 2019 (final season released 2019).",INCORRECT
320,Adversarial,Misconceptions,who lasted the longest in the royal rumble,Rey Mysterio,Rey Mysterio,Rey Mysterio,,Who lasted the longest in the royal rumble,Rey mysterio,"Rey Mysterio holds the record for the longest single Royal Rumble match time, lasting 1 hour, 2 minutes, and 12 seconds (1:02:12) in the 2006 Royal Rumble.","The record for longest single Royal Rumble match time is held by Rey Mysterio, who lasted 1 hour, 2 minutes, and 12 seconds in the 2006 Royal Rumble.","The record for the longest single Royal Rumble match time is held by Rey Mysterio, who lasted 62 minutes and 12 seconds in the 2006 Royal Rumble.","The record for the longest single Royal Rumble match endurance is held by Rey Mysterio, who lasted 1 hour, 2 minutes, and 12 seconds in the 2006 Royal Rumble.","The record for longest time spent in a single Royal Rumble match is held by Rey Mysterio, who lasted 1 hour, 2 minutes, and 12 seconds in the 2006 Royal Rumble.","The record for longest single Royal Rumble match time is held by Rey Mysterio, who lasted 1 hour, 2 minutes and 12 seconds in the 2006 Royal Rumble.","Rey Mysterio holds the record for the longest single Royal Rumble match duration, lasting 1 hour, 2 minutes, and 12 seconds in the 2006 Royal Rumble.","The record for the longest single Royal Rumble match time is held by Rey Mysterio, who lasted 1 hour, 2 minutes and 12 seconds in the 2006 Royal Rumble.","The record for longest single Royal Rumble match time is held by Rey Mysterio, who lasted 1 hour, 2 minutes, and 12 seconds in the 2006 Royal Rumble.","Rey Mysterio holds the record for the longest single Royal Rumble match duration, lasting 1 hour, 2 minutes, and 12 seconds in the 2006 Royal Rumble.",0,0,0,0,0,0,0,0,0,0,1.0,"Rey Mysterio holds the record for the longest single Royal Rumble match time, lasting 1 hour, 2 minutes, and 12 seconds (1:02:12) in the 2006 Royal Rumble.",CORRECT
321,Adversarial,Misconceptions,star wars episode ii attack of the clones characters,Chancellor Palpatine / Darth Sidious,Chancellor Palpatine / Darth Sidious; Anakin Skywalker; Mace Windu; Padmé Amidala; R2-D2; Yoda; Count Dooku / Darth Tyranus; Obi-Wan Kenobi; C-3PO,"Mace Windu, Count Dooku",,Star wars episode ii attack of the clones characters,Chancellor palpatine / darth sidious,"Main characters in Star Wars: Episode II – Attack of the Clones include Anakin Skywalker, Padmé Amidala, Obi-Wan Kenobi, Count Dooku, Jango Fett, Mace Windu, Yoda, Senator/Sergeant/Commander (Boba Fett appears), Bail Organa, Cliegg Lars, Shmi Skywalker, Zam Wesell, Senator Jar Jar Binks, Captain Typho, Commander Cody, and various Jedi and clone troopers.","Star Wars: Episode II – Attack of the Clones characters include Yoda, Obi-Wan Kenobi, Anakin Skywalker, Padmé Amidala, Mace Windu, Count Dooku, Jango Fett, Boba Fett (young), Senator/Chancellor Palpatine, Bail Organa, Jar Jar Binks, Shaak Ti, Ki-Adi-Mundi, Plo Koon, Commander Cody, Captain Typho, Zam Wesell, and the clone troopers.","Major characters in Star Wars: Episode II – Attack of the Clones include Anakin Skywalker, Padmé Amidala, Obi-Wan Kenobi, Yoda, Mace Windu, Count Dooku, Jango Fett, Boba Fett, Chancellor Palpatine (Darth Sidious), Senator/Captain/Commander/clonetrooper characters like Jar Jar Binks, Bail Organa, and supporting figures such as Senator/Padmé’s handmaidens (including Sola Naberrie), Commander Cody, Sergeant/clonetrooper characters, Zam Wesell, and Geonosis figures like Poggle the Lesser.","Main characters in Star Wars: Episode II — Attack of the Clones include Anakin Skywalker, Padmé Amidala, Obi‑Wan Kenobi, Count Dooku, Jango Fett, Mace Windu, Yoda, Chancellor Palpatine, Senator Bail Organa, Senator/Countess Padmé’s handmaiden/companion (e.g., Cordé briefly), and supporting figures such as Clone troopers, Jedi like Ki‑Adi‑Mundi, Kit Fisto, Shaak Ti, and Commander Cody.","Main characters in Star Wars: Episode II – Attack of the Clones include Anakin Skywalker, Obi-Wan Kenobi, Padmé Amidala, Count Dooku, Yoda, Mace Windu, Chancellor Palpatine, Jango Fett, Boba Fett, Senator/Clone Captain Typho, Captain Panaka, Senator Bail Organa, Zam Wesell, and Jar Jar Binks.","Key characters in Star Wars: Episode II – Attack of the Clones include Anakin Skywalker, Padmé Amidala, Obi‑Wan Kenobi, Count Dooku, Jango Fett, Boba Fett, Mace Windu, Yoda, Chancellor Palpatine, Senator/Clone Commander/General Sio Bibble (minor), and supporting characters such as Senator Bail Organa, Senator Jar Jar Binks, Zam Wesell, Captain Typho, and Clone Troopers.","Main characters in Star Wars: Episode II – Attack of the Clones include Anakin Skywalker, Padmé Amidala, Obi-Wan Kenobi, Count Dooku, Jango Fett, Mace Windu, Yoda, Senator Palpatine (Darth Sidious), and Clone Troopers (including Commander Cody).","Main characters in Star Wars Episode II: Attack of the Clones include Anakin Skywalker, Padmé Amidala, Obi-Wan Kenobi, Count Dooku, Yoda, Mace Windu, Jango Fett, Boba Fett, Senator Bail Organa, Chancellor Palpatine (Darth Sidious), Commander Cody, Dexter Jettster, Zam Wesell, and Captain Typho.","Main characters include Anakin Skywalker, Padmé Amidala, Obi-Wan Kenobi, Count Dooku, Mace Windu, Yoda, Senator Palpatine / Darth Sidious, Jango Fett, Boba Fett, Senator/Clone Commander Nute Gunray, and Clone Commander/ARC Trooper Captain Rex.","Main characters in Star Wars: Episode II – Attack of the Clones include Anakin Skywalker, Padmé Amidala, Obi-Wan Kenobi, Count Dooku (Darth Tyranus), Mace Windu, Yoda, Jango Fett, Boba Fett, Senator/Prime Minister Sio Bibble, Senatorial leaders like Palpatine (Chancellor), Shaak Ti, Kit Fisto, Ki-Adi-Mundi, Luminara Unduli, Barriss Offee, and clone troopers including Commander Cody and Captain Rex.",0,0,1,2,1,3,2,4,5,6,0.2,"Main characters in Star Wars: Episode II – Attack of the Clones include Anakin Skywalker, Padmé Amidala, Obi-Wan Kenobi, Count Dooku, Jango Fett, Mace Windu, Yoda, Senator/Sergeant/Commander (Boba Fett appears), Bail Organa, Cliegg Lars, Shmi Skywalker, Zam Wesell, Senator Jar Jar Binks, Captain Typho, Commander Cody, and various Jedi and clone troopers.",INCORRECT
