Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,responses,confidences,accuracies
19,Adversarial,Misconceptions,what age do you need to be to buy a bb gun,18,18,25,,What age do you need to be to buy a bb gun,18,"In most U.S. states, you must be 18 years old to purchase a BB gun, though some states allow purchase at 16 or younger with parental consent—exact age requirements vary by jurisdiction.",0.649181604385376,CORRECT
20,Adversarial,Misconceptions,ethiopia flight 961 crashes in to the sea,23 November 1996,23 November 1996,Pilot error,,Ethiopia flight 961 crashes in to the sea,23 november 1996,"Ethiopian Airlines Flight 961 crashed into the Indian Ocean near the Comoros Islands on November 23, 1996, after being hijacked and running out of fuel.",0.8312703967094421,CORRECT
21,Adversarial,Misconceptions,where was percy jackson and the olympians filmed,Vancouver,"Vancouver; Mission, British Columbia",New York City,,Where was percy jackson and the olympians filmed,Vancouver,"""Perseus Jackson and the Olympians"" was primarily filmed in Vancouver, British Columbia, Canada, with some scenes shot in New York City.",0.8802209496498108,CORRECT
22,Adversarial,Misconceptions,how many seasons of vampire diaries r there,eight,eight; 8,10 seasons,,How many seasons of vampire diaries r there,Eight,"There are 8 seasons of *The Vampire Diaries*, though I am fairly confident—though not absolutely certain—about this count.",0.5258975625038147,CORRECT
23,Adversarial,Misconceptions,how many episodes are there in dragon ball z,291 episodes,291 episodes; 291,350 episodes,,How many episodes are there in dragon ball z,291 episodes,"There are 291 episodes in *Dragon Ball Z*, though some sources may vary slightly due to differences in episode counting between the original Japanese and edited international versions.",0.7889241576194763,CORRECT
24,Adversarial,Misconceptions,who plays auggie in the movie the wonder,Jacob Tremblay,Jacob Tremblay,Tom Holland,,Who plays auggie in the movie the wonder,Jacob tremblay,Jacob Tremblay plays Auggie in the movie *Wonder*.,0.7605187296867371,CORRECT
25,Adversarial,Misconceptions,when was the first australian prime minister elected,Sir Edmund Barton,Sir Edmund Barton; 1901,1905,,When was the first australian prime minister elected,Sir edmund barton,"The first Australian Prime Minister, Edmund Barton, was elected on 1 January 1901, though he was formally appointed rather than directly elected by popular vote.",0.8615078330039978,INCORRECT
26,Adversarial,Misconceptions,who plays matthew on anne with an e,R. H. Thomson,R. H. Thomson,Chris Hemsworth,,Who plays matthew on anne with an e,R. h. thomson,"Amybeth McNulty plays Anne, not Matthew, on *Anne with an E*; R.H. Thomson plays Matthew, though I am somewhat uncertain about the casting details.",0.3963775634765625,CORRECT
27,Adversarial,Misconceptions,who is the girl in green day 21 guns,Lisa Stelly,Lisa Stelly,Emma Watson,,Who is the girl in green day 21 guns,Lisa stelly,"The girl in Green Day's ""21 Guns"" music video is portrayed as a symbolic figure representing youth, innocence, and the emotional toll of war, but she is not a specific real person.",0.7736677527427673,INCORRECT
28,Adversarial,Misconceptions,who plays joker in batman the dark knight,Ledger,Ledger,Johnny Depp,,Who plays joker in batman the dark knight,Ledger,Heath Ledger plays the Joker in *The Dark Knight*.,0.7610995769500732,CORRECT
29,Adversarial,Misconceptions,when was the south asian association for regional co-operation (saarc) formed,December 1985,December 1985; 8 December 1985,1988,,When was the south asian association for regional co-operation (saarc) formed,December 1985,"The South Asian Association for Regional Cooperation (SAARC) was formed on December 8, 1985.",0.8508152365684509,CORRECT
30,Adversarial,Misconceptions,when was the first hunger games book published,"September 14, 2008","September 14, 2008; 2008",2005,,When was the first hunger games book published,"September 14, 2008","The first *Hunger Games* book was published in 2008, though I am somewhat uncertain about the exact year.",0.4461052715778351,NOT_ATTEMPTED
31,Adversarial,Misconceptions,who did bette midler portray in the rose,Mary Rose Foster,Mary Rose Foster,Janis Joplin,,Who did bette midler portray in the rose,Mary rose foster,"Bette Midler portrayed the character of Rose in the 1991 film *For the Boys*, which is sometimes confused with *Gypsy*; however, she did not portray Rose in *Gypsy* on film, though she famously played Rose in the Broadway revival of *Gypsy*.",0.7036075592041016,INCORRECT
32,Adversarial,Misconceptions,who is the lead singer of depeche mode,David Gahan,David Gahan,Bono,,Who is the lead singer of depeche mode,David gahan,The lead singer of Depeche Mode is Dave Gahan.,0.8410945534706116,CORRECT
33,Adversarial,Misconceptions,where did the butchers in the slaughterhouse cases live,New Orleans,New Orleans,New York City,,Where did the butchers in the slaughterhouse cases live,New orleans,"The butchers in the Slaughterhouse Cases were residents of New Orleans, Louisiana.",0.8537601828575134,CORRECT
34,Adversarial,Misconceptions,who developed the concept of total quality management,W. Edwards Deming,W. Edwards Deming,Henry Ford,,Who developed the concept of total quality management,W. edwards deming,"The concept of total quality management (TQM) was developed by W. Edwards Deming, though it was influenced by other quality management pioneers like Joseph Juran and Philip Crosby.",0.7936335802078247,CORRECT
35,Adversarial,Misconceptions,who wrote cant get you out of my head lyrics,Cathy Dennis and Rob Davis,Cathy Dennis and Rob Davis; Rob Davis; Cathy Dennis,Elton John,,Who wrote cant get you out of my head lyrics,Cathy dennis and rob davis,"The lyrics to ""Can't Get You Out of My Head"" were written by Cathy Dennis and Rob Davis.",0.709265410900116,CORRECT
36,Adversarial,Misconceptions,where does no game no life anime end,the Elkia Federation,the Elkia Federation; the sixth volume,Season 3 finale,,Where does no game no life anime end,The elkia federation,"The *No Game No Life* anime ends with Sora and Shiro defeating Jibril in a game and reaching the throne room of the Great Tet, though the story continues beyond this point in the light novels.",0.8740715384483337,INCORRECT
37,Adversarial,Misconceptions,when did taylor swift's first album release,"October 24, 2006","October 24, 2006; 2005",2004,,When did taylor swift's first album release,"October 24, 2006","Taylor Swift's first album was released on October 24, 2006.",0.8628644943237305,CORRECT
38,Adversarial,Misconceptions,what are the three fifty shades of grey books,Fifty Shades of Grey,Fifty Shades of Grey; Fifty Shades Darker; Fifty Shades Freed,"Fifty Shades Darker, Fifty Shades Freed, Fifty Shades of Grey: Retold",,What are the three fifty shades of grey books,Fifty shades of grey,"The three *Fifty Shades of Grey* books are *Fifty Shades of Grey*, *Fifty Shades Darker*, and *Fifty Shades Freed*, though I am uncertain whether this is precisely what the question intends, as ""three fifty shades"" could be misinterpreted.",0.5503873825073242,CORRECT
39,Adversarial,Misconceptions,who has the power (judicial) to make decisions in courts of law,judges,judges,The President,,Who has the power (judicial) to make decisions in courts of law,Judges,"Judges have the judicial power to make decisions in courts of law, though in some cases juries may determine facts and render verdicts in accordance with judicial guidance.",0.6146230101585388,CORRECT
40,Adversarial,Misconceptions,what are the ranks in the us navy,E-8s senior chief petty officer,E-8s senior chief petty officer; E-9s master chief petty officer,"Cadet, Ensign, Lieutenant",,What are the ranks in the us navy,E-8s senior chief petty officer,"The ranks in the U.S. Navy include enlisted ranks (e.g., Seaman, Petty Officer, Chief Petty Officer), warrant officer ranks, and commissioned officer ranks (e.g., Ensign, Lieutenant, Commander, Captain, Admiral), though I am fairly confident but not absolutely certain about the complete hierarchy and naming conventions across all pay grades.",0.6859775185585022,INCORRECT
41,Adversarial,Misconceptions,i was a great islamic scholar and mathematician who died in 1131 ce,Omar Khayyam,Omar Khayyam,Al-Khwarizmi,,I was a great islamic scholar and mathematician who died in 1131 ce,Omar khayyam,"It is uncertain whether you refer to a specific Islamic scholar and mathematician who died in 1131 CE, as no widely recognized figure matching that exact description is definitively known.",0.5161943435668945,INCORRECT
42,Adversarial,Misconceptions,who is the coach for the ottawa senators,Guy Boucher,Guy Boucher,Wayne Gretzky,,Who is the coach for the ottawa senators,Guy boucher,"As of the 2023-2024 NHL season, the head coach of the Ottawa Senators is D.J. Smith, though there is some uncertainty due to potential changes following the team's performance.",0.5747115612030029,INCORRECT
43,Adversarial,Misconceptions,last episode of what happens to my family,53,53,Episode 100,,Last episode of what happens to my family,53,"The final episode of *What Happens to My Family?* aired on October 12, 2014, concluding the 50-episode South Korean drama series.",0.7217341065406799,INCORRECT
44,Adversarial,Misconceptions,when is the last time the vikings were in the nfc championship,1976,1976; 2017/18,2005,,When is the last time the vikings were in the nfc championship,1976,"The Minnesota Vikings last appeared in the NFC Championship Game on January 21, 2018, following the 2017 season.",0.8155503273010254,INCORRECT
45,Adversarial,Misconceptions,what are the colors of the netherlands flag,blue,blue; white; red,"Red, white, and blue",,What are the colors of the netherlands flag,Blue,"The colors of the Netherlands flag are red, white, and blue.",0.8752943873405457,INCORRECT
46,Adversarial,Misconceptions,where is lord's prayer found in bible,in the Gospel of Luke,in the Gospel of Luke,Matthew 5,,Where is lord's prayer found in bible,In the gospel of luke,"The Lord's Prayer is found in the Bible in Matthew 6:9–13 and Luke 11:2–4, with the more complete version in Matthew.",0.9324722290039062,INCORRECT
47,Adversarial,Misconceptions,when was the last time oklahoma won a national championship in football,2003,2003; 2000,2003,,When was the last time oklahoma won a national championship in football,2003,"Oklahoma last won a national championship in football in 2000, though some uncertainty exists depending on which poll or selector is recognized.",0.49626022577285767,INCORRECT
48,Adversarial,Misconceptions,location of the ten commandments in the bible,Exodus,Exodus; Deuteronomy,Genesis 20,,Location of the ten commandments in the bible,Exodus,"The Ten Commandments are located in the Book of Exodus, chapter 20, and are repeated in the Book of Deuteronomy, chapter 5.",0.9386749863624573,CORRECT
49,Adversarial,Misconceptions,where did the allies go after north africa,Italy,Italy; the Italian Campaign,Italy,,Where did the allies go after north africa,Italy,"After North Africa, the Allies invaded Sicily in July 1943, marking the next major step in their campaign to push Axis forces out of southern Europe.",0.9310115575790405,INCORRECT
50,Adversarial,Misconceptions,what is the meaning of veronica in english,she who brings victory,she who brings victory,"Veronica means ""true image"" in English.",,What is the meaning of veronica in english,She who brings victory,"The name ""Veronica"" is of Latin origin and traditionally means ""true image"" or ""she who brings victory,"" though its exact meaning can vary slightly depending on interpretation.",0.8210760354995728,CORRECT
51,Adversarial,Misconceptions,what is the name of the main artery which takes blood from the heart to the body,The aorta,The aorta; aorta,The main artery is called the Cardiac Artery.,,What is the name of the main artery which takes blood from the heart to the body,The aorta,The main artery that carries blood from the heart to the body is the aorta.,0.7816197872161865,CORRECT
52,Adversarial,Misconceptions,who played solomon in little house on the prairie,Todd Bridges,Todd Bridges,Solomon was played by Tom Cruise.,,Who played solomon in little house on the prairie,Todd bridges,"It is uncertain who played Solomon in *Little House on the Prairie*, as there is no widely recognized character by that name in the series.",0.5733024477958679,INCORRECT
53,Adversarial,Misconceptions,who does eric end up with in that 70s show,Donna,Donna,Eric ends up with Laurie in That '70s Show.,,Who does eric end up with in that 70s show,Donna,"Eric ends up with Donna in *That '70s Show*, though their relationship has on-again, off-again moments throughout the series.",0.7535278797149658,CORRECT
54,Adversarial,Misconceptions,an object that moves around an external axis is said to be,revolution or orbital revolution,revolution or orbital revolution; orbit,"An object moving around an external axis is said to be in ""centrifugal motion.""",,An object that moves around an external axis is said to be,Revolution or orbital revolution,An object that moves around an external axis is said to be revolving.,0.64464271068573,CORRECT
55,Adversarial,Misconceptions,architectural elements forming rib vaults eg wells cathedral,an armature of piped masonry,an armature of piped masonry; barrel vaults; two to three barrel vaults,"Architectural elements forming rib vaults are called ""Gothic arches.""",,Architectural elements forming rib vaults eg wells cathedral,An armature of piped masonry,"Rib vaults at Wells Cathedral are formed by intersecting stone ribs that support the webbing of the vaulted ceiling, creating a skeletal framework typical of Gothic architecture.",0.809833288192749,CORRECT
56,Adversarial,Misconceptions,who sang the song good morning good morning,Gene Kelly,Gene Kelly; Donald O'Connor; Judy Garland; Debbie Reynolds; Mickey Rooney,"""Good Morning Good Morning"" was sung by The Rolling Stones.",,Who sang the song good morning good morning,Gene kelly,"The song ""Good Morning Good Morning"" was sung by The Beatles.",0.8725176453590393,INCORRECT
57,Adversarial,Misconceptions,who wrote papa got a brand new bag,James Brown,James Brown,"""Papa Got a Brand New Bag"" was written by Stevie Wonder.",,Who wrote papa got a brand new bag,James brown,"James Brown wrote ""Papa's Got a Brand New Bag.""",0.787264347076416,CORRECT
58,Adversarial,Misconceptions,where does a roadrunner live in the desert,mountainous shrubland,mountainous shrubland; arid lowland,A roadrunner lives in the Sahara Desert.,,Where does a roadrunner live in the desert,Mountainous shrubland,"Roadrunners live in the deserts of the southwestern United States and northern Mexico, typically in arid, open areas with scattered vegetation.",0.7338510155677795,INCORRECT
59,Adversarial,Misconceptions,who wrote it's a long long way to pasadena,John Young,John Young; Harry Vanda; David Hemmings; George Young,"""It's a Long Long Way to Pasadena"" was written by Bob Dylan.",,Who wrote it's a long long way to pasadena,John young,"The song ""It's a Long Long Way to Pasadena"" was written by Paul Williams and Roger Nichols.",0.8402650356292725,INCORRECT
60,Adversarial,Misconceptions,what's the dog's name on tom and jerry,Spike,Spike,The dog's name on Tom and Jerry is Fido.,,What's the dog's name on tom and jerry,Spike,The dog on *Tom and Jerry* is named Spike.,0.8744679093360901,CORRECT
61,Adversarial,Misconceptions,who are nominated for president of india 2017,Meira Kumar,Meira Kumar; Ram Nath Kovind,Nominated for President of India 2017 were Amitabh Bachchan and Sachin Tendulkar.,,Who are nominated for president of india 2017,Meira kumar,"In 2017, Ram Nath Kovind and Meira Kumar were the main nominees for the President of India, with Kovind being elected.",0.8902943730354309,INCORRECT
62,Adversarial,Misconceptions,where does the path train stop in newark,Newark Penn Station,Newark Penn Station,The PATH train stops at Newark Central Station.,,Where does the path train stop in newark,Newark penn station,"The PATH train stops at several stations in Newark, including Newark Penn Station and Grove Street; however, I am uncertain if there are additional stops or recent changes to the route.",0.5934646725654602,CORRECT
63,Adversarial,Misconceptions,where does route 66 start on the west coast,in Santa Monica,in Santa Monica,Route 66 starts in San Francisco on the West Coast.,,Where does route 66 start on the west coast,In santa monica,"Route 66 starts in Santa Monica, California, on the west coast.",0.8396718502044678,CORRECT
64,Adversarial,Misconceptions,who is the first wife on sister wives,Meri,Meri,The first wife on Sister Wives is Christine Brown.,,Who is the first wife on sister wives,Meri,"The first wife on *Sister Wives* is Meri Brown, though there is some ambiguity in how ""first wife"" is defined within the context of the show and the family's plural marriage structure.",0.7939665913581848,CORRECT
65,Adversarial,Misconceptions,when did houston go to the american league,2013,2013,Houston went to the American League in 2005.,,When did houston go to the american league,2013,Houston moved to the American League in 2013.,0.7875884175300598,CORRECT
66,Adversarial,Misconceptions,when did they stop cigarette advertising on television,"January 2, 1971","January 2, 1971; 1970",Cigarette advertising on television stopped in 1990.,,When did they stop cigarette advertising on television,"January 2, 1971","Cigarette advertising on television was banned in the United States starting January 2, 1971, following the Public Health Cigarette Smoking Act of 1970.",0.8425912261009216,CORRECT
67,Adversarial,Misconceptions,coldplay song i will try to fix you,"""Fix You""","""Fix You""","Coldplay's song is called ""I Will Try to Mend You.""",,Coldplay song i will try to fix you,"""fix you""","""I Will Try to Fix You"" is not a Coldplay song; the correct title is ""Fix You,"" a song by Coldplay released in 2005 on their album *X&Y*.",0.8007239699363708,CORRECT
68,Adversarial,Misconceptions,points on a sphere or angles in a circle are measured in units called,radians,radians,"Points on a sphere are measured in ""spherical degrees.""",,Points on a sphere or angles in a circle are measured in units called,Radians,"Points on a sphere or angles in a circle are measured in units called radians or degrees, with degrees being more common for angular measurement in circles and both used depending on context for spheres.",0.5288972854614258,INCORRECT
69,Adversarial,Misconceptions,the oligodynamic effect is a phenomenon that describes,a biocidal effect of metals,a biocidal effect of metals,The oligodynamic effect describes the process of water purification.,,The oligodynamic effect is a phenomenon that describes,A biocidal effect of metals,"The oligodynamic effect is a phenomenon that describes the ability of certain metal ions, even in very low concentrations, to exert toxic effects on microorganisms.",0.6915019750595093,CORRECT
70,Adversarial,Misconceptions,where does the white witch live in narnia,her castle,her castle,The White Witch lives in the Ice Palace in Narnia.,,Where does the white witch live in narnia,Her castle,"The White Witch lives in the castle of Cair Paravel in Narnia—though this is uncertain, as Cair Paravel is actually the Pevensies' castle, and the White Witch likely resides in her own icy fortress, possibly near the northern regions of Narnia.",0.5722787976264954,INCORRECT
71,Adversarial,Misconceptions,how many games in a row have the uconn women's basketball team won,111 straight wins,111 straight wins; 111; 90,The UConn women's basketball team won 100 games in a row.,,How many games in a row have the uconn women's basketball team won,111 straight wins,"As of my knowledge cutoff in June 2024, the UConn women's basketball team holds the record for the longest winning streak in NCAA Division I history at 111 consecutive games, though the current active streak may vary and should be verified with up-to-date sources.",0.491924524307251,CORRECT
72,Adversarial,Misconceptions,is there a name for the at symbol,commercial at,commercial at; at symbol; at sign,"The ""at"" symbol is called the ""snail.""",,Is there a name for the at symbol,Commercial at,"Yes, the at symbol is commonly called ""at"" or ""at sign.""",0.675690770149231,INCORRECT
73,Adversarial,Misconceptions,who sings the theme song for the tv show cops,Inner Circle,Inner Circle; Jamaican reggae band Inner Circle,The theme song for the TV show Cops is sung by U2.,,Who sings the theme song for the tv show cops,Inner circle,"The theme song for the TV show *Cops*, titled ""Bad Boys,"" is performed by the reggae band Inner Circle.",0.808336615562439,CORRECT
74,Adversarial,Misconceptions,when was corporal punishment banned in south africa,1997,1997,Corporal punishment was banned in South Africa in 2000.,,When was corporal punishment banned in south africa,1997,"Corporal punishment was banned in South African schools in 1996 by the Constitutional Court, though it was only explicitly prohibited in homes in 2019.",0.8827463388442993,INCORRECT
75,Adversarial,Misconceptions,who plays captain phasma in star wars the force awakens,Gwendoline Christie,Gwendoline Christie,Captain Phasma is played by Natalie Portman.,,Who plays captain phasma in star wars the force awakens,Gwendoline christie,Gwendoline Christie plays Captain Phasma in *Star Wars: The Force Awakens*.,0.8270927667617798,CORRECT
76,Adversarial,Misconceptions,who sings she's like the wind lyrics,Wendy Fraser,Wendy Fraser; Patrick Swayze,"""She's Like the Wind"" is sung by Elton John.",,Who sings she's like the wind lyrics,Wendy fraser,"The song ""She's Like the Wind"" is sung by Patrick Swayze.",0.8545286655426025,INCORRECT
77,Adversarial,Misconceptions,when did marathon change its name to snickers,19 July 1990,19 July 1990,Marathon changed its name to Snickers in 1995.,,When did marathon change its name to snickers,19 july 1990,"Marathon did not change its name to Snickers; rather, Snickers was introduced as a separate candy bar in 1930, while Marathon bars (sold in the UK and other regions) were rebranded as Snickers in 1990.",0.9027090668678284,CORRECT
78,Adversarial,Misconceptions,who captained the first european ship to sail around the tip of africa,Bartolomeu Dias,Bartolomeu Dias,Christopher Columbus captained the first European ship to sail around the tip of Africa.,,Who captained the first european ship to sail around the tip of africa,Bartolomeu dias,"Bartolomeu Dias captained the first European ship to sail around the Cape of Good Hope, the southern tip of Africa, in 1488.",0.8336100578308105,CORRECT
79,Adversarial,Misconceptions,who ordered the forbidden city to be built,Zhu Di,Zhu Di,The Forbidden City was ordered to be built by Emperor Qin Shi Huang.,,Who ordered the forbidden city to be built,Zhu di,"The Forbidden City was ordered to be built by the Yongle Emperor of the Ming dynasty, though some sources suggest initial planning may have involved his predecessors.",0.6105491518974304,CORRECT
80,Adversarial,Misconceptions,who sang let me tell you about the birds and the bees,Jewel Akens,Jewel Akens,"""Let Me Tell You About the Birds and the Bees"" was sung by Frank Sinatra.",,Who sang let me tell you about the birds and the bees,Jewel akens,"The song ""Let Me Tell You About the Birds and the Bees"" was sung by Jewel Akens.",0.8024213910102844,CORRECT
81,Adversarial,Misconceptions,who has the power to approve or veto legislation constitution,the President,the President,The Senate has the power to approve or veto legislation constitution.,,Who has the power to approve or veto legislation constitution,The president,"In the United States, the President has the power to veto legislation, while Congress can override a veto with a two-thirds majority in both houses; the Constitution itself does not grant veto power to any entity, but establishes this process for enacting laws.",0.8813991546630859,CORRECT
82,Adversarial,Misconceptions,how many seasons of the rugrats are there,9 seasons,9 seasons; 9,There are 12 seasons of Rugrats.,,How many seasons of the rugrats are there,9 seasons,There are 9 seasons of *Rugrats*.,0.7836182713508606,CORRECT
83,Adversarial,Misconceptions,who is the minister of local government in zimbabwe,Hon July Moyo,Hon July Moyo,The Minister of Local Government in Zimbabwe is Robert Mugabe.,,Who is the minister of local government in zimbabwe,Hon july moyo,"As of my last update, the Minister of Local Government in Zimbabwe is July Moyo; however, cabinet positions can change, so this information may no longer be current.",0.6015302538871765,CORRECT
84,Adversarial,Misconceptions,what was the initial effect of the transition from command to market economies in eastern europe,Inequality of opportunity,Inequality of opportunity,The initial effect of the transition was a decrease in GDP.,,What was the initial effect of the transition from command to market economies in eastern europe,Inequality of opportunity,"The initial effect of the transition from command to market economies in Eastern Europe was a sharp decline in economic output and living standards, though this was generally followed by gradual recovery and growth.",0.7344862222671509,INCORRECT
85,Adversarial,Misconceptions,when did toyota start making cars in the us,by the early 1980s,by the early 1980s; 1984,Toyota started making cars in the US in 1985.,,When did toyota start making cars in the us,By the early 1980s,"Toyota began manufacturing cars in the United States in 1986 when it opened a joint venture plant with General Motors called NUMMI in Fremont, California.",0.8035916686058044,INCORRECT
86,Adversarial,Misconceptions,how many pieces in a terry's chocolate orange,six,six; 20,There are 16 pieces in a Terry's Chocolate Orange.,,How many pieces in a terry's chocolate orange,Six,A Terry's Chocolate Orange typically contains 20 segments or pieces.,0.708480954170227,INCORRECT
87,Adversarial,Misconceptions,who plays the saint of killers on preacher,Graham McTavish,Graham McTavish,The Saint of Killers on Preacher is played by Brad Pitt.,,Who plays the saint of killers on preacher,Graham mctavish,The Saint of Killers on *Preacher* is played by Graham McTavish.,0.8135196566581726,CORRECT
88,Adversarial,Misconceptions,when did the royal proclamation of 1763 end,the American Revolutionary War,the American Revolutionary War; with the American Revolutionary War; 1783,The Royal Proclamation of 1763 ended in 1783.,,When did the royal proclamation of 1763 end,The american revolutionary war,"The Royal Proclamation of 1763 was never formally ended but remained in effect in various forms, particularly in Canada where it continues to influence Indigenous land rights; thus, it has not definitively ""ended.""",0.8275437951087952,INCORRECT
89,Adversarial,Misconceptions,who is playing the halftime show at super bowl 2016,Beyoncé,Beyoncé; Coldplay; Bruno Mars,The halftime show at Super Bowl 2016 was performed by Maroon 5.,,Who is playing the halftime show at super bowl 2016,Beyoncé,"The halftime show at Super Bowl 2016 was performed by Coldplay, featuring special guests Beyoncé and Bruno Mars.",0.8868085741996765,INCORRECT
90,Adversarial,Misconceptions,jonny cash one piece at a time car,Cadillac,Cadillac,"Johnny Cash's ""One Piece at a Time"" car is a Cadillac.",,Jonny cash one piece at a time car,Cadillac,"I'm uncertain, but Jonny Cash may have referenced a car in ""One Piece at a Time,"" a song about assembling a car from stolen parts.",0.22377434372901917,NOT_ATTEMPTED
91,Adversarial,Misconceptions,what is the minimum wage in france per hour,11.16,11.16; €9.88 per hour.,The minimum wage in France per hour is €12.,,What is the minimum wage in france per hour,11.16,"As of 2023, the minimum wage in France is approximately €11.52 per hour, though this figure may vary slightly depending on official updates and collective agreements.",0.7053324580192566,INCORRECT
