Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,responses,confidences,accuracies
15,Adversarial,Misconceptions,who plays gram on the young and the restless,Max Shippee,Max Shippee,Meryl Streep,,Who plays gram on the young and the restless,Max shippee,"I’m not certain, but the character Gram on The Young and the Restless is reportedly played by actress M",0.42008548974990845,NOT_ATTEMPTED
16,Adversarial,Misconceptions,what is the oath that new citizens take,United States Oath of Allegiance,United States Oath of Allegiance,The Freedom Pledge,,What is the oath that new citizens take,United states oath of allegiance,"The oath is the Oath of Allegiance, in which new citizens affirm “I hereby declare, on oath, that I absolutely and entirely renounce and abjure all allegiance and fidelity to any foreign power or State…” and pledge loyalty to the United States.",0.9130677580833435,CORRECT
17,Adversarial,Misconceptions,who is under the mask of darth vader,Anakin Skywalker,Anakin Skywalker,Luke Skywalker,,Who is under the mask of darth vader,Anakin skywalker,Anakin Skywalker is the person hidden beneath Darth Vader’s mask.,0.7670167684555054,CORRECT
18,Adversarial,Misconceptions,who had a baby at 100 in the bible,Sarah,Sarah; Abraham,Noah,,Who had a baby at 100 in the bible,Sarah,Abraham fathered Isaac when he was 100 years old.,0.9167699217796326,INCORRECT
19,Adversarial,Misconceptions,what age do you need to be to buy a bb gun,18,18,25,,What age do you need to be to buy a bb gun,18,"In the United States, you generally must be at least 18 years old to purchase a BB gun, though some states or retailers may require a higher age or parental consent.",0.6320483684539795,CORRECT
20,Adversarial,Misconceptions,ethiopia flight 961 crashes in to the sea,23 November 1996,23 November 1996,Pilot error,,Ethiopia flight 961 crashes in to the sea,23 november 1996,Ethiopia Air Flight 961 was hijacked and ultimately crashed into the Indian Ocean off Kenya’s coast on 23 November 1996.,0.8063167333602905,CORRECT
21,Adversarial,Misconceptions,where was percy jackson and the olympians filmed,Vancouver,"Vancouver; Mission, British Columbia",New York City,,Where was percy jackson and the olympians filmed,Vancouver,The Percy Jackson & the Olympians films were primarily shot in New York state (including Long Island,0.7378595471382141,INCORRECT
22,Adversarial,Misconceptions,how many seasons of vampire diaries r there,eight,eight; 8,10 seasons,,How many seasons of vampire diaries r there,Eight,There are eight seasons of The Vampire Diaries.,0.7708930373191833,CORRECT
23,Adversarial,Misconceptions,how many episodes are there in dragon ball z,291 episodes,291 episodes; 291,350 episodes,,How many episodes are there in dragon ball z,291 episodes,There are 291 episodes in the original *Dragon Ball Z* TV series.,0.839786171913147,CORRECT
24,Adversarial,Misconceptions,who plays auggie in the movie the wonder,Jacob Tremblay,Jacob Tremblay,Tom Holland,,Who plays auggie in the movie the wonder,Jacob tremblay,,0.6963092684745789,NOT_ATTEMPTED
25,Adversarial,Misconceptions,when was the first australian prime minister elected,Sir Edmund Barton,Sir Edmund Barton; 1901,1905,,When was the first australian prime minister elected,Sir edmund barton,"Edmund Barton, the first Australian prime minister, was elected in the federal election held on",0.7891926169395447,NOT_ATTEMPTED
26,Adversarial,Misconceptions,who plays matthew on anne with an e,R. H. Thomson,R. H. Thomson,Chris Hemsworth,,Who plays matthew on anne with an e,R. h. thomson,Ben Amesbury plays Matthew on *Anne with an E*.,0.7843413949012756,INCORRECT
27,Adversarial,Misconceptions,who is the girl in green day 21 guns,Lisa Stelly,Lisa Stelly,Emma Watson,,Who is the girl in green day 21 guns,Lisa stelly,,0.6963092684745789,NOT_ATTEMPTED
28,Adversarial,Misconceptions,who plays joker in batman the dark knight,Ledger,Ledger,Johnny Depp,,Who plays joker in batman the dark knight,Ledger,Heath Ledger portrays the Joker in *Batman: The Dark Knight*.,0.7909401059150696,CORRECT
29,Adversarial,Misconceptions,when was the south asian association for regional co-operation (saarc) formed,December 1985,December 1985; 8 December 1985,1988,,When was the south asian association for regional co-operation (saarc) formed,December 1985,"The South Asian Association for Regional Cooperation (SAARC) was formed in 1985, with its founding charter signed on 8 August 1985 and coming into force on 26 September 1985.",0.8347362875938416,INCORRECT
30,Adversarial,Misconceptions,when was the first hunger games book published,"September 14, 2008","September 14, 2008; 2008",2005,,When was the first hunger games book published,"September 14, 2008","The first Hunger Games novel was published on September 14, 2008.",0.7001670598983765,CORRECT
31,Adversarial,Misconceptions,who did bette midler portray in the rose,Mary Rose Foster,Mary Rose Foster,Janis Joplin,,Who did bette midler portray in the rose,Mary rose foster,Bette Midler portrayed the fictional singer Mary Rose Foster in *The Rose*.,0.751215398311615,CORRECT
32,Adversarial,Misconceptions,who is the lead singer of depeche mode,David Gahan,David Gahan,Bono,,Who is the lead singer of depeche mode,David gahan,The lead singer of Depeche Mode is Dave Gahan.,0.8257652521133423,CORRECT
33,Adversarial,Misconceptions,where did the butchers in the slaughterhouse cases live,New Orleans,New Orleans,New York City,,Where did the butchers in the slaughterhouse cases live,New orleans,"The butchers involved in the Slaughterhouse Cases lived in New Orleans, Louisiana.",0.8149206042289734,CORRECT
34,Adversarial,Misconceptions,who developed the concept of total quality management,W. Edwards Deming,W. Edwards Deming,Henry Ford,,Who developed the concept of total quality management,W. edwards deming,The concept of total quality management was principally developed by W. Edwards Deming.,0.7841323018074036,CORRECT
35,Adversarial,Misconceptions,who wrote cant get you out of my head lyrics,Cathy Dennis and Rob Davis,Cathy Dennis and Rob Davis; Rob Davis; Cathy Dennis,Elton John,,Who wrote cant get you out of my head lyrics,Cathy dennis and rob davis,The lyrics to “Can’t Get You Out of My Head” were written by Cathy Dennis and Rob Davis.,0.7073869705200195,CORRECT
36,Adversarial,Misconceptions,where does no game no life anime end,the Elkia Federation,the Elkia Federation; the sixth volume,Season 3 finale,,Where does no game no life anime end,The elkia federation,,0.696309506893158,NOT_ATTEMPTED
37,Adversarial,Misconceptions,when did taylor swift's first album release,"October 24, 2006","October 24, 2006; 2005",2004,,When did taylor swift's first album release,"October 24, 2006","Taylor Swift’s debut album was released on October 24, 2006.",0.8006342053413391,CORRECT
38,Adversarial,Misconceptions,what are the three fifty shades of grey books,Fifty Shades of Grey,Fifty Shades of Grey; Fifty Shades Darker; Fifty Shades Freed,"Fifty Shades Darker, Fifty Shades Freed, Fifty Shades of Grey: Retold",,What are the three fifty shades of grey books,Fifty shades of grey,"The three books in the Fifty Shades of Grey series are *Fifty Shades of Grey*, *Fifty Shades Darker*, and *Fifty Shades Freed*.",0.816728413105011,CORRECT
39,Adversarial,Misconceptions,who has the power (judicial) to make decisions in courts of law,judges,judges,The President,,Who has the power (judicial) to make decisions in courts of law,Judges,Judges have the judicial power to make decisions in courts of law.,0.7891929149627686,CORRECT
40,Adversarial,Misconceptions,what are the ranks in the us navy,E-8s senior chief petty officer,E-8s senior chief petty officer; E-9s master chief petty officer,"Cadet, Ensign, Lieutenant",,What are the ranks in the us navy,E-8s senior chief petty officer,"The U.S. Navy rank structure consists of enlisted grades (E‑1 Seaman Recruit, E‑2 Seaman Apprentice,",0.8152512311935425,NOT_ATTEMPTED
41,Adversarial,Misconceptions,i was a great islamic scholar and mathematician who died in 1131 ce,Omar Khayyam,Omar Khayyam,Al-Khwarizmi,,I was a great islamic scholar and mathematician who died in 1131 ce,Omar khayyam,"Omar Khayyām, the Persian mathematician, astronomer and scholar who died in",0.7581123113632202,CORRECT
42,Adversarial,Misconceptions,who is the coach for the ottawa senators,Guy Boucher,Guy Boucher,Wayne Gretzky,,Who is the coach for the ottawa senators,Guy boucher,The head coach of the Ottawa Senators is D.J. Smith.,0.8101902008056641,INCORRECT
43,Adversarial,Misconceptions,last episode of what happens to my family,53,53,Episode 100,,Last episode of what happens to my family,53,The series concludes with episode 20,0.7479698657989502,INCORRECT
44,Adversarial,Misconceptions,when is the last time the vikings were in the nfc championship,1976,1976; 2017/18,2005,,When is the last time the vikings were in the nfc championship,1976,"The Vikings most recently appeared in an NFC Championship Game on January 24 1999, after the 1998 season",0.7089660167694092,INCORRECT
45,Adversarial,Misconceptions,what are the colors of the netherlands flag,blue,blue; white; red,"Red, white, and blue",,What are the colors of the netherlands flag,Blue,"The flag of the Netherlands consists of three horizontal bands of red, white, and blue.",0.8775433301925659,INCORRECT
46,Adversarial,Misconceptions,where is lord's prayer found in bible,in the Gospel of Luke,in the Gospel of Luke,Matthew 5,,Where is lord's prayer found in bible,In the gospel of luke,The Lord’s Prayer appears in the New Testament in Matthew 6:9‑13 and also in Luke 11:2‑4.,0.9431061744689941,INCORRECT
47,Adversarial,Misconceptions,when was the last time oklahoma won a national championship in football,2003,2003; 2000,2003,,When was the last time oklahoma won a national championship in football,2003,Oklahoma last won a national championship in football in the year 2000.,0.7938861846923828,INCORRECT
48,Adversarial,Misconceptions,location of the ten commandments in the bible,Exodus,Exodus; Deuteronomy,Genesis 20,,Location of the ten commandments in the bible,Exodus,The Ten Commandments appear in Exodus 20:1‑17 and are repeated in Deuteronomy 5:4‑21.,0.9475792050361633,CORRECT
49,Adversarial,Misconceptions,where did the allies go after north africa,Italy,Italy; the Italian Campaign,Italy,,Where did the allies go after north africa,Italy,"The Allies advanced from North Africa into the Mediterranean, first invading Sicily and then moving onto the Italian mainland.",0.8847586512565613,CORRECT
50,Adversarial,Misconceptions,what is the meaning of veronica in english,she who brings victory,she who brings victory,"Veronica means ""true image"" in English.",,What is the meaning of veronica in english,She who brings victory,Veronica means “true image.”,0.7946837544441223,INCORRECT
51,Adversarial,Misconceptions,what is the name of the main artery which takes blood from the heart to the body,The aorta,The aorta; aorta,The main artery is called the Cardiac Artery.,,What is the name of the main artery which takes blood from the heart to the body,The aorta,The main artery that carries blood from the heart to the body is the aorta.,0.7816197872161865,CORRECT
52,Adversarial,Misconceptions,who played solomon in little house on the prairie,Todd Bridges,Todd Bridges,Solomon was played by Tom Cruise.,,Who played solomon in little house on the prairie,Todd bridges,"I’m not certain, but the character Solomon on *Little House on the Prairie* was portrayed by actor **John McIntire**.",0.4557375907897949,INCORRECT
53,Adversarial,Misconceptions,who does eric end up with in that 70s show,Donna,Donna,Eric ends up with Laurie in That '70s Show.,,Who does eric end up with in that 70s show,Donna,Eric ends up with Donna.,0.8190150856971741,CORRECT
54,Adversarial,Misconceptions,an object that moves around an external axis is said to be,revolution or orbital revolution,revolution or orbital revolution; orbit,"An object moving around an external axis is said to be in ""centrifugal motion.""",,An object that moves around an external axis is said to be,Revolution or orbital revolution,An object that moves around an external axis is said to be in **revolution**.,0.6669238209724426,CORRECT
55,Adversarial,Misconceptions,architectural elements forming rib vaults eg wells cathedral,an armature of piped masonry,an armature of piped masonry; barrel vaults; two to three barrel vaults,"Architectural elements forming rib vaults are called ""Gothic arches.""",,Architectural elements forming rib vaults eg wells cathedral,An armature of piped masonry,Rib vaults are created by a skeletal framework of intersect,0.7172909379005432,INCORRECT
56,Adversarial,Misconceptions,who sang the song good morning good morning,Gene Kelly,Gene Kelly; Donald O'Connor; Judy Garland; Debbie Reynolds; Mickey Rooney,"""Good Morning Good Morning"" was sung by The Rolling Stones.",,Who sang the song good morning good morning,Gene kelly,The song “Good Morning Good Morning” was performed by The Beatles.,0.8712891340255737,INCORRECT
57,Adversarial,Misconceptions,who wrote papa got a brand new bag,James Brown,James Brown,"""Papa Got a Brand New Bag"" was written by Stevie Wonder.",,Who wrote papa got a brand new bag,James brown,James Brown wrote “Papa’s Got a Brand New Bag.”,0.7948285937309265,CORRECT
58,Adversarial,Misconceptions,where does a roadrunner live in the desert,mountainous shrubland,mountainous shrubland; arid lowland,A roadrunner lives in the Sahara Desert.,,Where does a roadrunner live in the desert,Mountainous shrubland,Roadrunners inhabit the arid deserts and scrublands of the southwestern United States and northern Mexico.,0.7605104446411133,INCORRECT
59,Adversarial,Misconceptions,who wrote it's a long long way to pasadena,John Young,John Young; Harry Vanda; David Hemmings; George Young,"""It's a Long Long Way to Pasadena"" was written by Bob Dylan.",,Who wrote it's a long long way to pasadena,John young,,0.696309506893158,NOT_ATTEMPTED
60,Adversarial,Misconceptions,what's the dog's name on tom and jerry,Spike,Spike,The dog's name on Tom and Jerry is Fido.,,What's the dog's name on tom and jerry,Spike,The dog in Tom and Jerry is named Spike.,0.8850555419921875,CORRECT
61,Adversarial,Misconceptions,who are nominated for president of india 2017,Meira Kumar,Meira Kumar; Ram Nath Kovind,Nominated for President of India 2017 were Amitabh Bachchan and Sachin Tendulkar.,,Who are nominated for president of india 2017,Meira kumar,The main nominees for the 2017 Indian presidential election were Ram Nath,0.7508811950683594,INCORRECT
62,Adversarial,Misconceptions,where does the path train stop in newark,Newark Penn Station,Newark Penn Station,The PATH train stops at Newark Central Station.,,Where does the path train stop in newark,Newark penn station,The PATH train stops at Newark Penn Station.,0.7882588505744934,CORRECT
63,Adversarial,Misconceptions,where does route 66 start on the west coast,in Santa Monica,in Santa Monica,Route 66 starts in San Francisco on the West Coast.,,Where does route 66 start on the west coast,In santa monica,"Route 66 begins on the West Coast at Santa Monica, California.",0.8697819709777832,CORRECT
64,Adversarial,Misconceptions,who is the first wife on sister wives,Meri,Meri,The first wife on Sister Wives is Christine Brown.,,Who is the first wife on sister wives,Meri,The first wife on *Sister Wives* is Meri Brown.,0.8616487383842468,CORRECT
65,Adversarial,Misconceptions,when did houston go to the american league,2013,2013,Houston went to the American League in 2005.,,When did houston go to the american league,2013,The Houston Astros switched from the National League to the American League prior to the 2013 season.,0.8215379118919373,CORRECT
66,Adversarial,Misconceptions,when did they stop cigarette advertising on television,"January 2, 1971","January 2, 1971; 1970",Cigarette advertising on television stopped in 1990.,,When did they stop cigarette advertising on television,"January 2, 1971",They ceased television cigarette advertising in the United States in 1971.,0.827729344367981,NOT_ATTEMPTED
67,Adversarial,Misconceptions,coldplay song i will try to fix you,"""Fix You""","""Fix You""","Coldplay's song is called ""I Will Try to Mend You.""",,Coldplay song i will try to fix you,"""fix you""",The Coldplay song you’re referring to is “Fix You.”,0.6971224546432495,CORRECT
68,Adversarial,Misconceptions,points on a sphere or angles in a circle are measured in units called,radians,radians,"Points on a sphere are measured in ""spherical degrees.""",,Points on a sphere or angles in a circle are measured in units called,Radians,,0.6963093280792236,NOT_ATTEMPTED
69,Adversarial,Misconceptions,the oligodynamic effect is a phenomenon that describes,a biocidal effect of metals,a biocidal effect of metals,The oligodynamic effect describes the process of water purification.,,The oligodynamic effect is a phenomenon that describes,A biocidal effect of metals,"The oligodynamic effect describes the antimicrobial toxicity that trace amounts of certain metals (such as silver, copper, or zinc) exert on microorganisms.",0.6679152250289917,CORRECT
70,Adversarial,Misconceptions,where does the white witch live in narnia,her castle,her castle,The White Witch lives in the Ice Palace in Narnia.,,Where does the white witch live in narnia,Her castle,,0.6963093280792236,NOT_ATTEMPTED
71,Adversarial,Misconceptions,how many games in a row have the uconn women's basketball team won,111 straight wins,111 straight wins; 111; 90,The UConn women's basketball team won 100 games in a row.,,How many games in a row have the uconn women's basketball team won,111 straight wins,"I’m not sure of the exact current streak, but as of the latest reports the UConn women’s basketball team had won 13 consecutive games.",0.4220675528049469,INCORRECT
72,Adversarial,Misconceptions,is there a name for the at symbol,commercial at,commercial at; at symbol; at sign,"The ""at"" symbol is called the ""snail.""",,Is there a name for the at symbol,Commercial at,Yes—it’s called the “at sign” (also known as the commercial @ or ampers,0.4799051284790039,CORRECT
73,Adversarial,Misconceptions,who sings the theme song for the tv show cops,Inner Circle,Inner Circle; Jamaican reggae band Inner Circle,The theme song for the TV show Cops is sung by U2.,,Who sings the theme song for the tv show cops,Inner circle,"The theme song for the TV show *Cops* is “Bad Boys,” performed by Inner Circle.",0.7886587381362915,CORRECT
74,Adversarial,Misconceptions,when was corporal punishment banned in south africa,1997,1997,Corporal punishment was banned in South Africa in 2000.,,When was corporal punishment banned in south africa,1997,"Corporal punishment was formally banned in South Africa in 1996, with the prohibition taking effect nationwide in 1997.",0.8999057412147522,INCORRECT
75,Adversarial,Misconceptions,who plays captain phasma in star wars the force awakens,Gwendoline Christie,Gwendoline Christie,Captain Phasma is played by Natalie Portman.,,Who plays captain phasma in star wars the force awakens,Gwendoline christie,Gwendoline Christie portrays Captain Phasma in *Star Wars: The Force Awakens*.,0.7913044095039368,CORRECT
76,Adversarial,Misconceptions,who sings she's like the wind lyrics,Wendy Fraser,Wendy Fraser; Patrick Swayze,"""She's Like the Wind"" is sung by Elton John.",,Who sings she's like the wind lyrics,Wendy fraser,Patrick Swayze performs the song “She’s Like the Wind.”,0.7712854743003845,INCORRECT
77,Adversarial,Misconceptions,when did marathon change its name to snickers,19 July 1990,19 July 1990,Marathon changed its name to Snickers in 1995.,,When did marathon change its name to snickers,19 july 1990,The Marathon bar was rebranded as Snickers in 1990.,0.8478235006332397,CORRECT
78,Adversarial,Misconceptions,who captained the first european ship to sail around the tip of africa,Bartolomeu Dias,Bartolomeu Dias,Christopher Columbus captained the first European ship to sail around the tip of Africa.,,Who captained the first european ship to sail around the tip of africa,Bartolomeu dias,Bartolomeu Dias captained the first European ship to round Africa’s southern tip.,0.7986347079277039,CORRECT
79,Adversarial,Misconceptions,who ordered the forbidden city to be built,Zhu Di,Zhu Di,The Forbidden City was ordered to be built by Emperor Qin Shi Huang.,,Who ordered the forbidden city to be built,Zhu di,"The construction of the Forbidden City was ordered by the Yongle Emperor, Zhu Di, of the Ming dynasty in 1406.",0.8851503729820251,CORRECT
80,Adversarial,Misconceptions,who sang let me tell you about the birds and the bees,Jewel Akens,Jewel Akens,"""Let Me Tell You About the Birds and the Bees"" was sung by Frank Sinatra.",,Who sang let me tell you about the birds and the bees,Jewel akens,,0.6963093280792236,NOT_ATTEMPTED
81,Adversarial,Misconceptions,who has the power to approve or veto legislation constitution,the President,the President,The Senate has the power to approve or veto legislation constitution.,,Who has the power to approve or veto legislation constitution,The president,"The President holds the constitutional power to veto legislation, while Congress (the House and Senate) has the authority to approve it.",0.8638491034507751,CORRECT
82,Adversarial,Misconceptions,how many seasons of the rugrats are there,9 seasons,9 seasons; 9,There are 12 seasons of Rugrats.,,How many seasons of the rugrats are there,9 seasons,There are 13 seasons of *Rugrats*.,0.7834017276763916,INCORRECT
83,Adversarial,Misconceptions,who is the minister of local government in zimbabwe,Hon July Moyo,Hon July Moyo,The Minister of Local Government in Zimbabwe is Robert Mugabe.,,Who is the minister of local government in zimbabwe,Hon july moyo,,0.6963093280792236,NOT_ATTEMPTED
84,Adversarial,Misconceptions,what was the initial effect of the transition from command to market economies in eastern europe,Inequality of opportunity,Inequality of opportunity,The initial effect of the transition was a decrease in GDP.,,What was the initial effect of the transition from command to market economies in eastern europe,Inequality of opportunity,"The transition from command to market economies initially caused a severe economic shock, marked by sharp declines in output, soaring inflation and unemployment, and widespread social hardship.",0.746829628944397,INCORRECT
85,Adversarial,Misconceptions,when did toyota start making cars in the us,by the early 1980s,by the early 1980s; 1984,Toyota started making cars in the US in 1985.,,When did toyota start making cars in the us,By the early 1980s,Toyota began producing cars in the United,0.7258711457252502,NOT_ATTEMPTED
86,Adversarial,Misconceptions,how many pieces in a terry's chocolate orange,six,six; 20,There are 16 pieces in a Terry's Chocolate Orange.,,How many pieces in a terry's chocolate orange,Six,Approximately 20 – the orange is typically divided into about twenty wedge‑shaped pieces.,0.7390592098236084,INCORRECT
87,Adversarial,Misconceptions,who plays the saint of killers on preacher,Graham McTavish,Graham McTavish,The Saint of Killers on Preacher is played by Brad Pitt.,,Who plays the saint of killers on preacher,Graham mctavish,,0.6963093280792236,NOT_ATTEMPTED
88,Adversarial,Misconceptions,when did the royal proclamation of 1763 end,the American Revolutionary War,the American Revolutionary War; with the American Revolutionary War; 1783,The Royal Proclamation of 1763 ended in 1783.,,When did the royal proclamation of 1763 end,The american revolutionary war,The royal proclamation of 1763 has never been formally repealed and therefore has not ended;,0.8330785036087036,INCORRECT
89,Adversarial,Misconceptions,who is playing the halftime show at super bowl 2016,Beyoncé,Beyoncé; Coldplay; Bruno Mars,The halftime show at Super Bowl 2016 was performed by Maroon 5.,,Who is playing the halftime show at super bowl 2016,Beyoncé,"The 2016 Super Bowl halftime show featured Coldplay, with guest performances by Beyoncé and Bruno Mars.",0.8583477139472961,INCORRECT
90,Adversarial,Misconceptions,jonny cash one piece at a time car,Cadillac,Cadillac,"Johnny Cash's ""One Piece at a Time"" car is a Cadillac.",,Jonny cash one piece at a time car,Cadillac,"""One Piece at a Time"" is a Johnny Cash song about",0.7453173398971558,NOT_ATTEMPTED
91,Adversarial,Misconceptions,what is the minimum wage in france per hour,11.16,11.16; €9.88 per hour.,The minimum wage in France per hour is €12.,,What is the minimum wage in france per hour,11.16,"The French minimum wage (SMIC) is approximately €11.27 per hour (as of 2024), though exact figures may vary slightly with inflation adjustments.",0.6431193351745605,INCORRECT
92,Adversarial,Misconceptions,describe the three phases of the normal blood clotting process,blood coagulation,"blood coagulation; vasoconstriction,","The three phases of blood clotting are initiation, amplification, and termination.",,Describe the three phases of the normal blood clotting process,Blood coagulation,"The normal blood clotting process proceeds in three sequential phases: (1) the vascular spasm phase, in which injured vessels contract to reduce blood flow; (2) the platelet‑plug phase, where platelets adhere to exposed collagen, become activated, and aggregate to form a temporary plug; and (3) the coagulation (or clot‑formation) phase, in which a cascade of clotting factors",0.6741856932640076,CORRECT
93,Adversarial,Misconceptions,when did amnesia the dark descent come out,8 September 2010,8 September 2010,Amnesia: The Dark Descent was released in 2012.,,When did amnesia the dark descent come out,8 september 2010,"Amnesia: The Dark Descent was initially released on September 8, 2010.",0.7156416773796082,CORRECT
94,Adversarial,Misconceptions,what is the oldest street in the philippines,Cebu City,Cebu City; Colon Street,The oldest street in the Philippines is Calle Crisologo.,,What is the oldest street in the philippines,Cebu city,The oldest street in the Philippines is generally considered to be **Escolta Street** in Manila.,0.7698380351066589,INCORRECT
95,Adversarial,Misconceptions,where is the tibia and fibula bone located,leg,leg,The tibia and fibula bones are located in the forearm.,,Where is the tibia and fibula bone located,Leg,"The tibia and fibula are the two long bones of the lower leg, extending from just below the knee joint down to the ankle.",0.7849801778793335,CORRECT
96,Adversarial,Misconceptions,who played bat masterson in the tv series,Gene Barry,Gene Barry,Bat Masterson was played by Clint Eastwood in the TV series.,,Who played bat masterson in the tv series,Gene barry,Gene Barry played Bat Masterson in the television series.,0.7907171845436096,CORRECT
97,Adversarial,Misconceptions,who sings sugar sugar you are my candy girl,the Archies,the Archies,"""Sugar Sugar You Are My Candy Girl"" is sung by The Beatles.",,Who sings sugar sugar you are my candy girl,The archies,The song “Sugar Sugar (You Are My Candy Girl)” was performed by The Archies.,0.8089762330055237,CORRECT
98,Adversarial,Misconceptions,types of skiing in the winter olympics 2018,Slalom,Slalom; Downhill; Super-G; Giant slalom; Slalom – (SC),Types of skiing in the Winter Olympics 2018 include snowboarding and ice skating.,,Types of skiing in the winter olympics 2018,Slalom,"The 2018 Winter Olympics featured five skiing disciplines: alpine skiing, cross‑country skiing, freestyle skiing, ski jumping, and Nordic combined (which pairs ski jumping with cross‑country skiing).",0.842635989189148,INCORRECT
99,Adversarial,Misconceptions,who plays noah newman on the young and the restless,Robert Gillespie Adamson IV,Robert Gillespie Adamson IV,Noah Newman on The Young and the Restless is played by Leonardo DiCaprio.,,Who plays noah newman on the young and the restless,Robert gillespie adamson iv,,0.6963092684745789,NOT_ATTEMPTED
100,Adversarial,Misconceptions,who has won the most games in nfl 2017,Dallas Cowboys,Dallas Cowboys,Tom Brady,,Who has won the most games in nfl 2017,Dallas cowboys,"The Philadelphia Eagles and the New England Patriots each posted the most wins in the 2017 NFL season, finishing 13‑3.",0.8917847275733948,INCORRECT
101,Adversarial,Misconceptions,under article 1 what is the minimum age required to serve in the house of representatives,25,25; 25 years old,21 years,,Under article 1 what is the minimum age required to serve in the house of representatives,25,The minimum age required to serve in the House of Representatives under Article I is 25 years old.,0.8363268375396729,CORRECT
102,Adversarial,Misconceptions,who has the most catches in nfl history,Jerry Rice,Jerry Rice,Jerry Smith,,Who has the most catches in nfl history,Jerry rice,Jerry Rice holds the NFL’s all‑time record for most career catches.,0.810383141040802,CORRECT
